nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat
Ricebowl Beef,35000,Main Course,asin gurih ayam keju nasi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Mie Goreng Spesial,30000,Main Course,asin gurih manis telur daging sayuran mie,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Chicken Katsu,30000,Main Course,asin gurih crispy ayam nasi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Mie Ayam Spesial,30000,Main Course,asin gurih ayam ceker baso sayuran mie,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Nasi Goreng Cabai Hijau,30000,Main Course,asin gurih pedas ayam telur nasi goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Chicken Pop,30000,Main Course,asin gurih ayam keju nasi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
French Fries + Otak - Otak,27000,Appetizer,asin gurih crispy kentang otak-otak goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
French Fries,25000,Appetizer,asin gurih crispy kentang goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Otak - Otak,18000,Appetizer,asin gurih crispy otak-otak goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Dounat Choco,16000,Dessert,manis coklat donut,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Dounat Nut,16000,Dessert,manis selai kacang donut,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Dounat Cheese,16000,Dessert,manis gurih keju donut,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Dounat Strawberry,16000,Dessert,manis stroberi donut,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Tempe Mendoan,20000,Appetizer,asin gurih tempe mendoan goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Siomay Keriting,30000,Appetizer,asin gurih manis somay,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Spring Roll,27000,Appetizer,asin gurih crispy,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Lumpia Kulit Tahu,27000,Appetizer,asin gurih crispy kulit lumpia tahu goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Siomay,27000,Appetizer,asin gurih somay,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Chikaw,27000,Appetizer,asin gurih crispy chikaw goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Coconut Matcha Cloud,33000,Beverage,manis pahit matcha kelapa dingin,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Es Kopi Nako,27500,Beverage,manis creamy pahit dingin kopi gula aren,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Es Kopi Nako Jelly,31900,Beverage,manis pahit creamy dingin kopi jelly,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Es Kopi Nako Se-trong,34100,Beverage,pahit manis dingin kopi strong,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Es Kopi Sayang,34100,Beverage,manis creamy pahit dingin kopi madu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Es Kopi Nako Duren,36300,Beverage,manis creamy pahit dingin kopi duren,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Americano,27500,Beverage,pahit segar dingin kopi hitam,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Cappuccino,29700,Beverage,creamy pahit manis dingin kopi susu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Latte,31900,Beverage,creamy manis milky manis dingin kopi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Cappuccino Ala Nako,35200,Beverage,creamy pahit manis dingin kopi vanilla eskrim,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kopi Wah,31900,Beverage,manis pahit creamy dingin kopi susu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kopi Tonic,31900,Beverage,pahit segar soda kopi tonic,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kopi Buah,31900,Beverage,pahit segar asam dingin kopi buah,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kopi Susu Daur Baur,38500,Beverage,creamy manis pahit dingin blend kopi susu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Avocado Coffee,34100,Beverage,creamy manis dingin kopi alpukat,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Love Potion,34100,Beverage,manis creamy dingin stroberi susu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mango Lassie,34100,Beverage,manis segar creamy dingin mangga yogurt,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mango Coco,34100,Beverage,manis segar dingin mangga kelapa,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Matcha Ala Nako,38500,Beverage,creamy manis pahit dingin matcha susu eskrim,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Coklat,31900,Beverage,manis creamy dingin coklat,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Coklat Hazelnut,31900,Beverage,manis creamy dingin coklat hazelnut,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Coklat Wah,31900,Beverage,manis dingin coklat,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Taro Latte,31900,Beverage,manis segar dingin susu taro,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Rosberi,31900,Beverage,manis masam dingin rosberi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mango Squash,31900,Beverage,manis segar soda mangga dingin,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Teh Mangga,27500,Beverage,manis segar mangga dingin teh,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Teh Buah,27500,Beverage,manis segar buah dingin teh,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Teh Ella,27500,Beverage,manis masam teh rosela,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Coklat Coco,34100,Beverage,manis dingin kelapa wafer,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Rosela Coco,29700,Beverage,manis asam dingin leci peach kelapa,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Matcha Latte,36300,Beverage,manis pahit dingin susu matcha,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Es Kunci Nako,19800,Beverage,asam manis segar jeruk dingin,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Lemon Kocok Nako,19800,Beverage,asam manis segar dingin lemon madu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Mangkok Cabe Garam,34100,Main Course,asin gurih pedas sayuran telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Mangkok Lada Hitam,34100,Main Course,asin gurih pedas sayuran telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Mangkok Mentega,34100,Main Course,asin gurih telur sayuran nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Merem Melek Kekinian,38500,Main Course,asin gurih pedas telur nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Merem Melek Ayam,45100,Main Course,asin gurih pedas ayam nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Merem Melek Dori,47300,Main Course,asin gurih pedas ikan nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Merem Melek Daging,49500,Main Course,asin gurih pedas daging nasi,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Baso Urat Cuanki,40700,Main Course,asin gurih pedas baso,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mie Ayam Nako,42900,Main Course,asin gurih ayam mie,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mie Ayam Chili Oil,45100,Main Course,asin gurih pedas ayam mie,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kwetiaw Goreng,42900,Main Course,asin gurih kwetiau goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mie Goreng,40700,Main Course,asin gurih mie goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Nasi Goreng Ayam,47300,Main Course,asin gurih ayam nasi goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Singkong,18700,Appetizer,asin gurih singkong,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Tempe Mendoan crispy,27500,Appetizer,asin gurih manis pedas crispy tempe goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Tahu Walik,35200,Appetizer,asin gurih pedas crispy tahu goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Cireng,29700,Appetizer,asin gurih crispy cireng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kentang Goreng,27500,Appetizer,asin gurih kentang goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Kentang Keju,33000,Appetizer,asin gurih keju kentang goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pempek,44000,Appetizer,asin gurih pempe,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Taichan,44000,Main Course,asin gurih ayam sate taichan,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Bolabi,40700,Appetizer,manis crispy gurih ubi goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Goreng,22000,Dessert,manis crispy pisang goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Bakar,27500,Dessert,manis pisang bakar,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Donat Siram,33000,Dessert,manis crispy donut,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Nako,33000,Dessert,manis crispy pisang goreng,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Roti Bakar,33000,Dessert,manis roti bakar,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Tahu Cabe Garam,27500,Appetizer,asin gurih pedas crispy tahu,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a4,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mie Ayam Kangkung,28000,Main Course,asin gurih ayam telur sayuran mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam,24000,Main Course,asin gurih pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Bakso,29000,Main Course,asin gurih pangsit baso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Yamin,24000,Main Course,asin manis pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Yamin Bakso,29000,Main Course,asin manis pangsit baso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Lumpia Semarang,14000,Appetizer,asin gurih crispy ayam lumpia,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Kari,28000,Main Course,asin gurih pedas kental ayam telur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
